County,year,month,Active.Ingredient.new,total,ym
LA PAZ,2011,4,MALATHION,15.43,4/1/2011
LA PAZ,2011,4,ZETA-CYPERMETHRIN,893.544375,4/1/2011
LA PAZ,2011,5,DIMETHOATE,2,5/1/2011
LA PAZ,2011,5,ZETA-CYPERMETHRIN,0.68125,5/1/2011
LA PAZ,2011,6,LAMBDA-CYHALOTHRIN,0.375,6/1/2011
LA PAZ,2011,7,BETA-CYFLUTHRIN,5.125625,7/1/2011
LA PAZ,2011,7,ZETA-CYPERMETHRIN,6.038125,7/1/2011
LA PAZ,2011,8,BETA-CYFLUTHRIN,9.192625,8/1/2011
LA PAZ,2011,8,LAMBDA-CYHALOTHRIN,1.65625,8/1/2011
LA PAZ,2011,8,ZETA-CYPERMETHRIN,437.8944375,8/1/2011
LA PAZ,2011,9,ACEPHATE,0.6,9/1/2011
LA PAZ,2011,9,BETA-CYFLUTHRIN,4.927875,9/1/2011
LA PAZ,2011,9,BIFENTHRIN,3.3719375,9/1/2011
LA PAZ,2011,9,LAMBDA-CYHALOTHRIN,0.71875,9/1/2011
LA PAZ,2011,9,ZETA-CYPERMETHRIN,5.785125,9/1/2011
LA PAZ,2011,10,BETA-CYFLUTHRIN,0.34375,10/1/2011
LA PAZ,2011,10,CHLORPYRIFOS,8.5,10/1/2011
LA PAZ,2011,10,DIAZINON,5,10/1/2011
LA PAZ,2011,10,ETHEPHON,63.0864,10/1/2011
LA PAZ,2011,10,LAMBDA-CYHALOTHRIN,6.462625,10/1/2011
LA PAZ,2011,11,CHLORPYRIFOS,5.869,11/1/2011
LA PAZ,2011,11,DIMETHOATE,0.9,11/1/2011
LA PAZ,2011,11,ETHEPHON,55.08175,11/1/2011
LA PAZ,2011,11,LAMBDA-CYHALOTHRIN,12.547125,11/1/2011
LA PAZ,2011,11,ZETA-CYPERMETHRIN,0.54375,11/1/2011
LA PAZ,2011,12,CHLORPYRIFOS,1.2275,12/1/2011
LA PAZ,2011,12,ETHEPHON,1.5,12/1/2011
LA PAZ,2011,12,LAMBDA-CYHALOTHRIN,2.8303125,12/1/2011
LA PAZ,2012,1,LAMBDA-CYHALOTHRIN,0.1875,1/1/2012
LA PAZ,2012,2,BETA-CYFLUTHRIN,0.2645,2/1/2012
LA PAZ,2012,2,CHLORPYRIFOS,62.912,2/1/2012
LA PAZ,2012,2,DIMETHOATE,1.82,2/1/2012
LA PAZ,2012,2,LAMBDA-CYHALOTHRIN,12273.90394,2/1/2012
LA PAZ,2012,2,MALATHION,125.704,2/1/2012
LA PAZ,2012,2,ZETA-CYPERMETHRIN,1686.3875,2/1/2012
LA PAZ,2012,3,BIFENTHRIN,0.365,3/1/2012
LA PAZ,2012,3,CHLORPYRIFOS,0.78125,3/1/2012
LA PAZ,2012,3,DIMETHOATE,0.66,3/1/2012
LA PAZ,2012,3,LAMBDA-CYHALOTHRIN,39.6710625,3/1/2012
LA PAZ,2012,3,MALATHION,8.75,3/1/2012
LA PAZ,2012,3,ZETA-CYPERMETHRIN,11.2731875,3/1/2012
LA PAZ,2012,4,CHLORPYRIFOS,8.290125,4/1/2012
LA PAZ,2012,4,DIMETHOATE,22.24275,4/1/2012
LA PAZ,2012,4,LAMBDA-CYHALOTHRIN,6.9403125,4/1/2012
LA PAZ,2012,4,MALATHION,14,4/1/2012
LA PAZ,2012,4,ZETA-CYPERMETHRIN,41.811875,4/1/2012
LA PAZ,2012,5,DIMETHOATE,15.94,5/1/2012
LA PAZ,2012,5,LAMBDA-CYHALOTHRIN,310.032,5/1/2012
LA PAZ,2012,5,MALATHION,1.53,5/1/2012
LA PAZ,2012,5,METHOMYL,1.7,5/1/2012
LA PAZ,2012,5,ZETA-CYPERMETHRIN,25.2153125,5/1/2012
LA PAZ,2012,6,BETA-CYFLUTHRIN,0.71125,6/1/2012
LA PAZ,2012,6,LAMBDA-CYHALOTHRIN,1.969875,6/1/2012
LA PAZ,2012,7,BETA-CYFLUTHRIN,7.5284625,7/1/2012
LA PAZ,2012,7,BIFENTHRIN,8.2425625,7/1/2012
LA PAZ,2012,7,LAMBDA-CYHALOTHRIN,6.9305625,7/1/2012
LA PAZ,2012,7,ZETA-CYPERMETHRIN,0.25,7/1/2012
LA PAZ,2012,8,ACEPHATE,17.888,8/1/2012
LA PAZ,2012,8,BETA-CYFLUTHRIN,24.268125,8/1/2012
LA PAZ,2012,8,BIFENTHRIN,17.265,8/1/2012
LA PAZ,2012,8,LAMBDA-CYHALOTHRIN,15.429375,8/1/2012
LA PAZ,2012,9,ACEPHATE,20.242,9/1/2012
LA PAZ,2012,9,BETA-CYFLUTHRIN,2.84875,9/1/2012
LA PAZ,2012,9,BIFENTHRIN,14.1203125,9/1/2012
LA PAZ,2012,9,CHLORPYRIFOS,17.9304,9/1/2012
LA PAZ,2012,9,ETHEPHON,1,9/1/2012
LA PAZ,2012,9,FENPROPATHRIN,7.667625,9/1/2012
LA PAZ,2012,9,LAMBDA-CYHALOTHRIN,4.11,9/1/2012
LA PAZ,2012,9,PERMETHRIN,2.6875,9/1/2012
LA PAZ,2012,9,ZETA-CYPERMETHRIN,0.25,9/1/2012
LA PAZ,2012,10,BETA-CYFLUTHRIN,2.1,10/1/2012
LA PAZ,2012,10,ETHEPHON,30.55,10/1/2012
LA PAZ,2012,10,LAMBDA-CYHALOTHRIN,1.4175,10/1/2012
LA PAZ,2012,11,CHLORPYRIFOS,0.25,11/1/2012
LA PAZ,2012,11,ETHEPHON,83.66,11/1/2012
LA PAZ,2012,11,LAMBDA-CYHALOTHRIN,0.36,11/1/2012
LA PAZ,2012,12,CHLORPYRIFOS,20.75,12/1/2012
LA PAZ,2012,12,LAMBDA-CYHALOTHRIN,16.991875,12/1/2012
LA PAZ,2013,1,LAMBDA-CYHALOTHRIN,0.48,1/1/2013
LA PAZ,2013,2,BETA-CYFLUTHRIN,0.125,2/1/2013
LA PAZ,2013,2,CHLORPYRIFOS,22.742875,2/1/2013
LA PAZ,2013,2,DIMETHOATE,22.148125,2/1/2013
LA PAZ,2013,2,LAMBDA-CYHALOTHRIN,25.906875,2/1/2013
LA PAZ,2013,2,MALATHION,2.46,2/1/2013
LA PAZ,2013,2,ZETA-CYPERMETHRIN,24.1653125,2/1/2013
LA PAZ,2013,3,CHLORPYRIFOS,7.93,3/1/2013
LA PAZ,2013,3,DIMETHOATE,17.388,3/1/2013
LA PAZ,2013,3,LAMBDA-CYHALOTHRIN,8.260625,3/1/2013
LA PAZ,2013,3,MALATHION,13.75,3/1/2013
LA PAZ,2013,3,METHOMYL,1.98,3/1/2013
LA PAZ,2013,3,ZETA-CYPERMETHRIN,25.70175,3/1/2013
LA PAZ,2013,4,BETA-CYFLUTHRIN,0.7,4/1/2013
LA PAZ,2013,4,CHLORPYRIFOS,11.78,4/1/2013
LA PAZ,2013,4,DIMETHOATE,62.8471,4/1/2013
LA PAZ,2013,4,LAMBDA-CYHALOTHRIN,8.1391875,4/1/2013
LA PAZ,2013,4,MALATHION,16.21,4/1/2013
LA PAZ,2013,4,ZETA-CYPERMETHRIN,4.938375,4/1/2013
LA PAZ,2013,5,CHLORPYRIFOS,1.63,5/1/2013
LA PAZ,2013,5,CYFLUTHRIN,0.468,5/1/2013
LA PAZ,2013,5,DIMETHOATE,9.768,5/1/2013
LA PAZ,2013,5,LAMBDA-CYHALOTHRIN,0.9375,5/1/2013
LA PAZ,2013,5,MALATHION,8.75,5/1/2013
LA PAZ,2013,5,ZETA-CYPERMETHRIN,1.823,5/1/2013
LA PAZ,2013,6,BETA-CYFLUTHRIN,0.3,6/1/2013
LA PAZ,2013,6,BIFENTHRIN,12.516375,6/1/2013
LA PAZ,2013,6,CYFLUTHRIN,0.6875,6/1/2013
LA PAZ,2013,6,ZETA-CYPERMETHRIN,1.6125,6/1/2013
LA PAZ,2013,7,ACEPHATE,9.278,7/1/2013
LA PAZ,2013,7,BETA-CYFLUTHRIN,4.566125,7/1/2013
LA PAZ,2013,7,BIFENTHRIN,10.325,7/1/2013
LA PAZ,2013,7,CYFLUTHRIN,12.34179375,7/1/2013
LA PAZ,2013,7,ETHEPHON,7.5,7/1/2013
LA PAZ,2013,7,ZETA-CYPERMETHRIN,2.60425,7/1/2013
LA PAZ,2013,8,ACEPHATE,17.908,8/1/2013
LA PAZ,2013,8,BETA-CYFLUTHRIN,1.26875,8/1/2013
LA PAZ,2013,8,BIFENTHRIN,5.5375,8/1/2013
LA PAZ,2013,8,CYFLUTHRIN,5.582875,8/1/2013
LA PAZ,2013,8,PERMETHRIN,2.5,8/1/2013
LA PAZ,2013,8,ZETA-CYPERMETHRIN,0.53,8/1/2013
LA PAZ,2013,9,ACEPHATE,7.157,9/1/2013
LA PAZ,2013,9,BETA-CYFLUTHRIN,2.975,9/1/2013
LA PAZ,2013,9,BIFENTHRIN,1.11225,9/1/2013
LA PAZ,2013,9,CHLORPYRIFOS,9.67,9/1/2013
LA PAZ,2013,9,CYFLUTHRIN,3.5,9/1/2013
LA PAZ,2013,9,FENPROPATHRIN,3.1646875,9/1/2013
LA PAZ,2013,9,LAMBDA-CYHALOTHRIN,1.23125,9/1/2013
LA PAZ,2013,9,PERMETHRIN,2,9/1/2013
LA PAZ,2013,10,ACEPHATE,3.2,10/1/2013
LA PAZ,2013,10,BETA-CYFLUTHRIN,1.92,10/1/2013
LA PAZ,2013,10,BIFENTHRIN,0.2375,10/1/2013
LA PAZ,2013,10,CHLORPYRIFOS,25.712,10/1/2013
LA PAZ,2013,10,CYFLUTHRIN,0.36875,10/1/2013
LA PAZ,2013,10,ETHEPHON,16.98,10/1/2013
LA PAZ,2013,10,FENPROPATHRIN,3.97675,10/1/2013
LA PAZ,2013,10,LAMBDA-CYHALOTHRIN,5.7821875,10/1/2013
LA PAZ,2013,10,PERMETHRIN,1,10/1/2013
LA PAZ,2013,12,CHLORPYRIFOS,6.79875,12/1/2013
LA PAZ,2013,12,LAMBDA-CYHALOTHRIN,0.46875,12/1/2013
LA PAZ,2014,1,CHLORPYRIFOS,51.48,1/1/2014
LA PAZ,2014,1,DIMETHOATE,17.0298125,1/1/2014
LA PAZ,2014,1,LAMBDA-CYHALOTHRIN,53.1275625,1/1/2014
LA PAZ,2014,1,MALATHION,17.84875,1/1/2014
LA PAZ,2014,1,ZETA-CYPERMETHRIN,4642.012,1/1/2014
LA PAZ,2014,2,BETA-CYFLUTHRIN,0.6325,2/1/2014
LA PAZ,2014,2,CHLORPYRIFOS,57.6792,2/1/2014
LA PAZ,2014,2,DIMETHOATE,106.785,2/1/2014
LA PAZ,2014,2,LAMBDA-CYHALOTHRIN,33.5581875,2/1/2014
LA PAZ,2014,2,MALATHION,1.6,2/1/2014
LA PAZ,2014,2,ZETA-CYPERMETHRIN,9.7348125,2/1/2014
LA PAZ,2014,3,BETA-CYFLUTHRIN,18.994375,3/1/2014
LA PAZ,2014,3,CHLORPYRIFOS,84.236,3/1/2014
LA PAZ,2014,3,DIMETHOATE,269.443,3/1/2014
LA PAZ,2014,3,LAMBDA-CYHALOTHRIN,44.761625,3/1/2014
LA PAZ,2014,3,MALATHION,39.896,3/1/2014
LA PAZ,2014,3,METHOMYL,1.5,3/1/2014
LA PAZ,2014,3,ZETA-CYPERMETHRIN,28.5430625,3/1/2014
LA PAZ,2014,4,BETA-CYFLUTHRIN,7,4/1/2014
LA PAZ,2014,4,CHLORPYRIFOS,116.701,4/1/2014
LA PAZ,2014,4,DIMETHOATE,95.848,4/1/2014
LA PAZ,2014,4,LAMBDA-CYHALOTHRIN,19.4045,4/1/2014
LA PAZ,2014,4,METHOMYL,6,4/1/2014
LA PAZ,2014,4,ZETA-CYPERMETHRIN,11.5646875,4/1/2014
LA PAZ,2014,5,BETA-CYFLUTHRIN,0.75,5/1/2014
LA PAZ,2014,7,BETA-CYFLUTHRIN,26.8466875,7/1/2014
LA PAZ,2014,7,CYFLUTHRIN,13.8501875,7/1/2014
LA PAZ,2014,7,PERMETHRIN,1.75,7/1/2014
LA PAZ,2014,8,BETA-CYFLUTHRIN,30.7946875,8/1/2014
LA PAZ,2014,8,CYFLUTHRIN,13.6941875,8/1/2014
LA PAZ,2014,8,DIAZINON,3.4,8/1/2014
LA PAZ,2014,8,LAMBDA-CYHALOTHRIN,8.46,8/1/2014
LA PAZ,2014,8,PERMETHRIN,4,8/1/2014
LA PAZ,2014,9,BETA-CYFLUTHRIN,6.6,9/1/2014
LA PAZ,2014,9,BIFENTHRIN,0.99775,9/1/2014
LA PAZ,2014,9,CYFLUTHRIN,7.1375,9/1/2014
LA PAZ,2014,9,LAMBDA-CYHALOTHRIN,2.2825,9/1/2014
LA PAZ,2014,9,PERMETHRIN,2.25,9/1/2014
LA PAZ,2014,9,ZETA-CYPERMETHRIN,1.306125,9/1/2014
LA PAZ,2014,10,BENSULIDE,21.239552,10/1/2014
LA PAZ,2014,10,BETA-CYFLUTHRIN,12.691125,10/1/2014
LA PAZ,2014,10,CYFLUTHRIN,0.8525,10/1/2014
LA PAZ,2014,10,ETHEPHON,31.92,10/1/2014
LA PAZ,2014,10,LAMBDA-CYHALOTHRIN,17.79725,10/1/2014
LA PAZ,2014,10,PERMETHRIN,0.75,10/1/2014
LA PAZ,2014,10,ZETA-CYPERMETHRIN,1.8464375,10/1/2014
LA PAZ,2014,11,BETA-CYFLUTHRIN,5,11/1/2014
LA PAZ,2014,11,CHLORPYRIFOS,2.75,11/1/2014
LA PAZ,2014,11,ETHEPHON,33.144,11/1/2014
LA PAZ,2014,11,LAMBDA-CYHALOTHRIN,34.0375,11/1/2014
LA PAZ,2014,12,CHLORPYRIFOS,0.5,12/1/2014
LA PAZ,2014,12,DIMETHOATE,3.5,12/1/2014
LA PAZ,2014,12,LAMBDA-CYHALOTHRIN,6.2493125,12/1/2014
LA PAZ,2015,1,BETA-CYFLUTHRIN,1.05,1/1/2015
LA PAZ,2015,1,CHLORPYRIFOS,1.5,1/1/2015
LA PAZ,2015,1,DIMETHOATE,46.6611875,1/1/2015
LA PAZ,2015,1,LAMBDA-CYHALOTHRIN,8.316875,1/1/2015
LA PAZ,2015,1,ZETA-CYPERMETHRIN,1.6125,1/1/2015
LA PAZ,2015,2,BETA-CYFLUTHRIN,7.525,2/1/2015
LA PAZ,2015,2,CHLORPYRIFOS,89,2/1/2015
LA PAZ,2015,2,DIMETHOATE,307.433,2/1/2015
LA PAZ,2015,2,LAMBDA-CYHALOTHRIN,80.0795625,2/1/2015
LA PAZ,2015,2,MALATHION,7.261,2/1/2015
LA PAZ,2015,2,ZETA-CYPERMETHRIN,4.714875,2/1/2015
LA PAZ,2015,3,CHLORPYRIFOS,18,3/1/2015
LA PAZ,2015,3,DIMETHOATE,95.234,3/1/2015
LA PAZ,2015,3,LAMBDA-CYHALOTHRIN,30.4174375,3/1/2015
LA PAZ,2015,3,MALATHION,7.5,3/1/2015
LA PAZ,2015,3,METHOMYL,2,3/1/2015
LA PAZ,2015,3,PERMETHRIN,1.75,3/1/2015
LA PAZ,2015,3,ZETA-CYPERMETHRIN,7.3561875,3/1/2015
LA PAZ,2015,4,BETA-CYFLUTHRIN,0.35,4/1/2015
LA PAZ,2015,4,CHLORPYRIFOS,9,4/1/2015
LA PAZ,2015,4,DIMETHOATE,11,4/1/2015
LA PAZ,2015,5,ZETA-CYPERMETHRIN,0.2105,5/1/2015
LA PAZ,2015,6,CYPERMETHRIN,2.275,6/1/2015
LA PAZ,2015,7,BETA-CYFLUTHRIN,0.35,7/1/2015
LA PAZ,2015,7,CYFLUTHRIN,3.25,7/1/2015
LA PAZ,2015,7,PERMETHRIN,0.25,7/1/2015
LA PAZ,2015,8,BETA-CYFLUTHRIN,5348.7465,8/1/2015
LA PAZ,2015,8,CYFLUTHRIN,36.1505,8/1/2015
LA PAZ,2015,8,LAMBDA-CYHALOTHRIN,3.125,8/1/2015
LA PAZ,2015,8,PERMETHRIN,3,8/1/2015
LA PAZ,2015,8,ZETA-CYPERMETHRIN,4.03125,8/1/2015
LA PAZ,2015,9,BETA-CYFLUTHRIN,12.37125,9/1/2015
LA PAZ,2015,9,CYFLUTHRIN,0.8055,9/1/2015
LA PAZ,2015,9,LAMBDA-CYHALOTHRIN,4.35,9/1/2015
LA PAZ,2015,9,PYRETHRINS,2.125,9/1/2015
LA PAZ,2015,10,BETA-CYFLUTHRIN,0.1625,10/1/2015
LA PAZ,2015,10,ETHEPHON,25,10/1/2015
LA PAZ,2015,10,LAMBDA-CYHALOTHRIN,2.4825,10/1/2015
LA PAZ,2015,11,ETHEPHON,7.34,11/1/2015
LA PAZ,2015,12,CHLORPYRIFOS,1.25,12/1/2015
LA PAZ,2015,12,DIMETHOATE,1.5,12/1/2015
LA PAZ,2015,12,LAMBDA-CYHALOTHRIN,0.7125,12/1/2015
LA PAZ,2016,1,CHLORPYRIFOS,6,1/1/2016
LA PAZ,2016,1,DIMETHOATE,44,1/1/2016
LA PAZ,2016,1,LAMBDA-CYHALOTHRIN,8.39,1/1/2016
LA PAZ,2016,2,BETA-CYFLUTHRIN,0.68375,2/1/2016
LA PAZ,2016,2,CHLORPYRIFOS,1,2/1/2016
LA PAZ,2016,2,DIMETHOATE,2844.93,2/1/2016
LA PAZ,2016,2,LAMBDA-CYHALOTHRIN,60.063875,2/1/2016
LA PAZ,2016,2,METHOMYL,3,2/1/2016
LA PAZ,2016,2,ZETA-CYPERMETHRIN,2.6875,2/1/2016
LA PAZ,2016,3,BETA-CYFLUTHRIN,1.881625,3/1/2016
LA PAZ,2016,3,CHLORPYRIFOS,2.5,3/1/2016
LA PAZ,2016,3,DIMETHOATE,249.062,3/1/2016
LA PAZ,2016,3,LAMBDA-CYHALOTHRIN,43.861875,3/1/2016
LA PAZ,2016,3,METHOMYL,7.5,3/1/2016
LA PAZ,2016,3,ZETA-CYPERMETHRIN,5.7188125,3/1/2016
LA PAZ,2016,4,DIMETHOATE,3.334,4/1/2016
LA PAZ,2016,4,LAMBDA-CYHALOTHRIN,4.0675,4/1/2016
LA PAZ,2016,4,METHOMYL,1.5,4/1/2016
LA PAZ,2016,4,PYRETHRINS,65.75,4/1/2016
LA PAZ,2016,4,ZETA-CYPERMETHRIN,6.5,4/1/2016
LA PAZ,2016,5,DIMETHOATE,4.152,5/1/2016
LA PAZ,2016,5,PYRETHRINS,75.88125,5/1/2016
LA PAZ,2016,6,DIMETHOATE,4.5,6/1/2016
LA PAZ,2016,6,LAMBDA-CYHALOTHRIN,4.20525,6/1/2016
LA PAZ,2016,6,PERMETHRIN,1.5,6/1/2016
LA PAZ,2016,7,BETA-CYFLUTHRIN,8.084,7/1/2016
LA PAZ,2016,7,PERMETHRIN,1,7/1/2016
LA PAZ,2016,8,BETA-CYFLUTHRIN,2.8018125,8/1/2016
LA PAZ,2016,8,LAMBDA-CYHALOTHRIN,25.77975,8/1/2016
LA PAZ,2016,8,PERMETHRIN,2.75,8/1/2016
LA PAZ,2016,9,LAMBDA-CYHALOTHRIN,5.532,9/1/2016
LA PAZ,2016,10,BIFENTHRIN,0.4,10/1/2016
LA PAZ,2016,10,CHLORPYRIFOS,1.094,10/1/2016
LA PAZ,2016,10,DIMETHOATE,1.5,10/1/2016
LA PAZ,2016,10,LAMBDA-CYHALOTHRIN,2.2,10/1/2016
LA PAZ,2016,11,CHLORPYRIFOS,3.354,11/1/2016
LA PAZ,2016,11,DIMETHOATE,5.874,11/1/2016
LA PAZ,2016,11,LAMBDA-CYHALOTHRIN,0.7125,11/1/2016
MARICOPA,1992,1,MEVINPHOS,1.82026,1/1/1992
MARICOPA,1992,1,OXAMYL,0.173355,1/1/1992
MARICOPA,1992,1,PYRETHRINS,2.201875,1/1/1992
MARICOPA,1992,2,BENSULIDE,1.17,2/1/1992
MARICOPA,1992,2,CARBOFURAN,7.818135,2/1/1992
MARICOPA,1992,2,CHLORPYRIFOS,2.080845,2/1/1992
MARICOPA,1992,2,DIAZINON,6.640075,2/1/1992
MARICOPA,1992,2,DIMETHOATE,5.904665,2/1/1992
MARICOPA,1992,2,DISULFOTON,23.603295,2/1/1992
MARICOPA,1992,2,ESFENVALERATE,1.38996,2/1/1992
MARICOPA,1992,2,MALATHION,9.18827,2/1/1992
MARICOPA,1992,2,MEVINPHOS,2.08026,2/1/1992
MARICOPA,1992,2,PERMETHRIN,3.626935,2/1/1992
MARICOPA,1992,2,PYRETHRINS,5.126875,2/1/1992
MARICOPA,1992,3,CARBOFURAN,48.213425,3/1/1992
MARICOPA,1992,3,CHLORPYRIFOS,11.694735,3/1/1992
MARICOPA,1992,3,CYPERMETHRIN,1.3,3/1/1992
MARICOPA,1992,3,DIAZINON,29.83786,3/1/1992
MARICOPA,1992,3,DIMETHOATE,74.67447,3/1/1992
MARICOPA,1992,3,DISULFOTON,123.6065425,3/1/1992
MARICOPA,1992,3,ESFENVALERATE,0.52,3/1/1992
MARICOPA,1992,3,MALATHION,54.08923,3/1/1992
MARICOPA,1992,3,METHAMIDOPHOS,24.724505,3/1/1992
MARICOPA,1992,3,METHOMYL,3.77775,3/1/1992
MARICOPA,1992,3,METHYL PARATHION,23.132785,3/1/1992
MARICOPA,1992,3,MEVINPHOS,5.10315,3/1/1992
MARICOPA,1992,3,NALED,3.597815,3/1/1992
MARICOPA,1992,3,PERMETHRIN,30.9774,3/1/1992
MARICOPA,1992,3,PYRETHRINS,5.427305,3/1/1992
MARICOPA,1992,3,THIODICARB,2.08,3/1/1992
MARICOPA,1992,4,ACEPHATE,2.2843125,4/1/1992
MARICOPA,1992,4,BENSULIDE,0.39,4/1/1992
MARICOPA,1992,4,BIFENTHRIN,0.26,4/1/1992
MARICOPA,1992,4,CARBOFURAN,5.153265,4/1/1992
MARICOPA,1992,4,CHLORPYRIFOS,2.08,4/1/1992
MARICOPA,1992,4,DIAZINON,5.99573,4/1/1992
MARICOPA,1992,4,DIMETHOATE,247.234585,4/1/1992
MARICOPA,1992,4,DISULFOTON,2.060825,4/1/1992
MARICOPA,1992,4,ESFENVALERATE,0.55471,4/1/1992
MARICOPA,1992,4,MALATHION,5.969535,4/1/1992
MARICOPA,1992,4,METHAMIDOPHOS,5.617235,4/1/1992
MARICOPA,1992,4,METHOMYL,0.48,4/1/1992
MARICOPA,1992,4,METHYL PARATHION,29.368495,4/1/1992
MARICOPA,1992,4,MEVINPHOS,19.35128,4/1/1992
MARICOPA,1992,4,NALED,36.54326,4/1/1992
MARICOPA,1992,4,PERMETHRIN,11.7013975,4/1/1992
MARICOPA,1992,4,PYRETHRINS,20.06667,4/1/1992
MARICOPA,1992,4,THIODICARB,7.821645,4/1/1992
MARICOPA,1992,5,ACEPHATE,1.8825,5/1/1992
MARICOPA,1992,5,AZINPHOS-METHYL,15.871895,5/1/1992
MARICOPA,1992,5,BENSULIDE,1.17,5/1/1992
MARICOPA,1992,5,CARBARYL,60,5/1/1992
MARICOPA,1992,5,CHLORPYRIFOS,346.02165,5/1/1992
MARICOPA,1992,5,DIMETHOATE,18.69712,5/1/1992
MARICOPA,1992,5,ESFENVALERATE,4.202835,5/1/1992
MARICOPA,1992,5,MALATHION,14.83781,5/1/1992
MARICOPA,1992,5,METHAMIDOPHOS,2.18985,5/1/1992
MARICOPA,1992,5,METHIDATHION,11.45287,5/1/1992
MARICOPA,1992,5,METHOMYL,16.663375,5/1/1992
MARICOPA,1992,5,METHYL PARATHION,58.379685,5/1/1992
MARICOPA,1992,5,MEVINPHOS,0.26,5/1/1992
MARICOPA,1992,5,NALED,0.5096,5/1/1992
MARICOPA,1992,5,PERMETHRIN,19.773505,5/1/1992
MARICOPA,1992,5,PYRETHRINS,4.525625,5/1/1992
MARICOPA,1992,5,THIODICARB,13.823355,5/1/1992
MARICOPA,1992,6,ACEPHATE,12.69,6/1/1992
MARICOPA,1992,6,AZINPHOS-METHYL,33.198815,6/1/1992
MARICOPA,1992,6,BIFENTHRIN,1.029015,6/1/1992
MARICOPA,1992,6,CARBARYL,95.0925625,6/1/1992
MARICOPA,1992,6,CHLORPYRIFOS,293.065825,6/1/1992
MARICOPA,1992,6,CYPERMETHRIN,0.404495,6/1/1992
MARICOPA,1992,6,DIMETHOATE,1.11618,6/1/1992
MARICOPA,1992,6,ESFENVALERATE,4.52231,6/1/1992
MARICOPA,1992,6,METHAMIDOPHOS,24.00307,6/1/1992
MARICOPA,1992,6,METHIDATHION,44.69088,6/1/1992
MARICOPA,1992,6,METHOMYL,13.1006875,6/1/1992
MARICOPA,1992,6,METHYL PARATHION,39.98319,6/1/1992
MARICOPA,1992,6,OXAMYL,2.87859,6/1/1992
MARICOPA,1992,6,PERMETHRIN,17.1399825,6/1/1992
MARICOPA,1992,6,PROFENOFOS,1.047475,6/1/1992
MARICOPA,1992,6,PYRETHRINS,4.087395,6/1/1992
MARICOPA,1992,7,ACEPHATE,359.4436875,7/1/1992
MARICOPA,1992,7,AZINPHOS-METHYL,14.29922,7/1/1992
MARICOPA,1992,7,BIFENTHRIN,44.22236,7/1/1992
MARICOPA,1992,7,CARBARYL,412.203875,7/1/1992
MARICOPA,1992,7,CHLORPYRIFOS,897.105235,7/1/1992
MARICOPA,1992,7,CYFLUTHRIN,4.901975,7/1/1992
MARICOPA,1992,7,CYPERMETHRIN,1.845285,7/1/1992
MARICOPA,1992,7,DIAZINON,0.208,7/1/1992
MARICOPA,1992,7,DIENOCHLOR,0.5,7/1/1992
MARICOPA,1992,7,DIMETHOATE,85.3476,7/1/1992
MARICOPA,1992,7,ESFENVALERATE,19.98139,7/1/1992
MARICOPA,1992,7,LAMBDA-CYHALOTHRIN,112.639475,7/1/1992
MARICOPA,1992,7,MALATHION,41.223585,7/1/1992
MARICOPA,1992,7,METHAMIDOPHOS,235.881945,7/1/1992
MARICOPA,1992,7,METHIDATHION,103.644125,7/1/1992
MARICOPA,1992,7,METHOMYL,0.5143125,7/1/1992
MARICOPA,1992,7,METHYL PARATHION,129.280775,7/1/1992
MARICOPA,1992,7,NALED,0.26,7/1/1992
MARICOPA,1992,7,OXAMYL,43.459975,7/1/1992
MARICOPA,1992,7,PERMETHRIN,8.47223,7/1/1992
MARICOPA,1992,7,PROFENOFOS,4.757675,7/1/1992
MARICOPA,1992,7,PYRETHRINS,6.9933425,7/1/1992
MARICOPA,1992,7,THIODICARB,11.61485,7/1/1992
MARICOPA,1992,7,TRALOMETHRIN,9.30839,7/1/1992
MARICOPA,1992,7,TRIBUFOS,5.205135,7/1/1992
MARICOPA,1992,8,ACEPHATE,997.0571875,8/1/1992
MARICOPA,1992,8,AZINPHOS-METHYL,4.632745,8/1/1992
MARICOPA,1992,8,BIFENTHRIN,132.818725,8/1/1992
MARICOPA,1992,8,CARBARYL,162.934625,8/1/1992
MARICOPA,1992,8,CHLORPYRIFOS,1014.410605,8/1/1992
MARICOPA,1992,8,CYFLUTHRIN,5.31635,8/1/1992
MARICOPA,1992,8,CYPERMETHRIN,13.0036675,8/1/1992
MARICOPA,1992,8,DIAZINON,3.6088,8/1/1992
MARICOPA,1992,8,DIMETHOATE,65.37648,8/1/1992
MARICOPA,1992,8,ESFENVALERATE,66.968265,8/1/1992
MARICOPA,1992,8,ETHEPHON,10.295935,8/1/1992
MARICOPA,1992,8,FENPROPATHRIN,1.39776,8/1/1992
MARICOPA,1992,8,LAMBDA-CYHALOTHRIN,323.22576,8/1/1992
MARICOPA,1992,8,MALATHION,19.063265,8/1/1992
MARICOPA,1992,8,METHAMIDOPHOS,62.5391,8/1/1992
MARICOPA,1992,8,METHIDATHION,49.448555,8/1/1992
MARICOPA,1992,8,METHOMYL,25.8448125,8/1/1992
MARICOPA,1992,8,METHYL PARATHION,532.60285,8/1/1992
MARICOPA,1992,8,NALED,3.413995,8/1/1992
MARICOPA,1992,8,OXAMYL,106.639975,8/1/1992
MARICOPA,1992,8,OXYDEMETON-METHYL,1.18859,8/1/1992
